[{:time-per-game 6013/5000,
   :wall-move-ratio 0.3133484,
   :fem2-ratio 0.51738524}
  {:score 90,
   :fruit-move-ratio 0.27355623,
   :wall-move-ratio 0.27596438,
   :fem2-ratio 0.5367047}
  {:score 89,
   :fruit-move-ratio 0.25141242,
   :wall-move-ratio 0.32259825,
   :fem2-ratio 0.5339367}
  {:score 98,
   :fruit-move-ratio 0.22685185,
   :wall-move-ratio 0.32105264,
   :fem2-ratio 0.57218546}
  {:score 89,
   :fruit-move-ratio 0.22762148,
   :wall-move-ratio 0.27820843,
   :fem2-ratio 0.47916666}
  {:score 94,
   :fruit-move-ratio 0.25895315,
   :wall-move-ratio 0.27796903,
   :fem2-ratio 0.45949367}
  {:score 93,
   :fruit-move-ratio 0.23846154,
   :wall-move-ratio 0.29922372,
   :fem2-ratio 0.5277402}
  {:score 94,
   :fruit-move-ratio 0.23558897,
   :wall-move-ratio 0.31029302,
   :fem2-ratio 0.50062734}
  {:score 97,
   :fruit-move-ratio 0.25661376,
   :wall-move-ratio 0.31411043,
   :fem2-ratio 0.511502}
  {:score 82,
   :fruit-move-ratio 0.25386998,
   :wall-move-ratio 0.33876684,
   :fem2-ratio 0.47640118}
  {:score 95,
   :fruit-move-ratio 0.2240566,
   :wall-move-ratio 0.28648648,
   :fem2-ratio 0.46902654}
  {:score 82,
   :fruit-move-ratio 0.2628205,
   :wall-move-ratio 0.3318649,
   :fem2-ratio 0.4720121}
  {:score 78,
   :fruit-move-ratio 0.25742576,
   :wall-move-ratio 0.3090615,
   :fem2-ratio 0.4488889}
  {:score 98,
   :fruit-move-ratio 0.3006135,
   :wall-move-ratio 0.30284193,
   :fem2-ratio 0.49847096}
  {:score 74,
   :fruit-move-ratio 0.2936508,
   :wall-move-ratio 0.3225246,
   :fem2-ratio 0.5833333}
  {:score 95,
   :fruit-move-ratio 0.24234694,
   :wall-move-ratio 0.27557057,
   :fem2-ratio 0.5219707}
  {:score 93,
   :fruit-move-ratio 0.3217993,
   :wall-move-ratio 0.31347963,
   :fem2-ratio 0.4914966}
  {:score 73,
   :fruit-move-ratio 0.24013157,
   :wall-move-ratio 0.29386237,
   :fem2-ratio 0.46841294}
  {:score 95,
   :fruit-move-ratio 0.260989,
   :wall-move-ratio 0.28509906,
   :fem2-ratio 0.49322492}
  {:score 95,
   :fruit-move-ratio 0.24675325,
   :wall-move-ratio 0.26882663,
   :fem2-ratio 0.5085865}
  {:score 95,
   :fruit-move-ratio 0.25675675,
   :wall-move-ratio 0.33586818,
   :fem2-ratio 0.46776232}
  {:score 90,
   :fruit-move-ratio 0.22670025,
   :wall-move-ratio 0.3055118,
   :fem2-ratio 0.50832266}
  {:score 96,
   :fruit-move-ratio 0.23587224,
   :wall-move-ratio 0.3432665,
   :fem2-ratio 0.4017769}
  {:score 96,
   :fruit-move-ratio 0.24427481,
   :wall-move-ratio 0.30066952,
   :fem2-ratio 0.46180964}
  {:score 86,
   :fruit-move-ratio 0.2638037,
   :wall-move-ratio 0.25514874,
   :fem2-ratio 0.50076807}
  {:score 64,
   :fruit-move-ratio 0.24902724,
   :wall-move-ratio 0.30160487,
   :fem2-ratio 0.512974}
  {:score 85,
   :fruit-move-ratio 0.26397514,
   :wall-move-ratio 0.29235536,
   :fem2-ratio 0.42201835}
  {:score 97,
   :fruit-move-ratio 0.23832923,
   :wall-move-ratio 0.25734156,
   :fem2-ratio 0.468894}
  {:score 91,
   :fruit-move-ratio 0.24266666,
   :wall-move-ratio 0.26536584,
   :fem2-ratio 0.48015365}
  {:score 94,
   :fruit-move-ratio 0.25613078,
   :wall-move-ratio 0.2901281,
   :fem2-ratio 0.45817727}
  {:score 84,
   :fruit-move-ratio 0.27450982,
   :wall-move-ratio 0.29268292,
   :fem2-ratio 0.47663552}
  {:score 94,
   :fruit-move-ratio 0.2460733,
   :wall-move-ratio 0.30274442,
   :fem2-ratio 0.5148248}
  {:score 101,
   :fruit-move-ratio 0.27900553,
   :wall-move-ratio 0.32016924,
   :fem2-ratio 0.4763158}
  {:score 78,
   :fruit-move-ratio 0.24920128,
   :wall-move-ratio 0.327748,
   :fem2-ratio 0.38499385}
  {:score 100,
   :fruit-move-ratio 0.24271844,
   :wall-move-ratio 0.29132363,
   :fem2-ratio 0.5357607}
  {:score 90,
   :fruit-move-ratio 0.259366,
   :wall-move-ratio 0.32194707,
   :fem2-ratio 0.521021}
  {:score 79,
   :fruit-move-ratio 0.26510066,
   :wall-move-ratio 0.31844762,
   :fem2-ratio 0.40161726}
  {:score 66,
   :fruit-move-ratio 0.28085107,
   :wall-move-ratio 0.35871887,
   :fem2-ratio 0.46626985}
  {:score 93,
   :fruit-move-ratio 0.2547945,
   :wall-move-ratio 0.34571177,
   :fem2-ratio 0.5830671}
  {:score 82,
   :fruit-move-ratio 0.25308642,
   :wall-move-ratio 0.2817919,
   :fem2-ratio 0.49390244}
  {:score 82,
   :fruit-move-ratio 0.22714682,
   :wall-move-ratio 0.30146426,
   :fem2-ratio 0.56318253}
  {:score 86,
   :fruit-move-ratio 0.25368732,
   :wall-move-ratio 0.29067394,
   :fem2-ratio 0.47412586}
  {:score 94,
   :fruit-move-ratio 0.26704547,
   :wall-move-ratio 0.30162087,
   :fem2-ratio 0.51537335}
  {:score 84,
   :fruit-move-ratio 0.23076923,
   :wall-move-ratio 0.31304348,
   :fem2-ratio 0.52449566}
  {:score 90,
   :fruit-move-ratio 0.27355623,
   :wall-move-ratio 0.28876406,
   :fem2-ratio 0.5255591}
  {:score 97,
   :fruit-move-ratio 0.2600536,
   :wall-move-ratio 0.315508,
   :fem2-ratio 0.46393034}
  {:score 84,
   :fruit-move-ratio 0.24561404,
   :wall-move-ratio 0.27372015,
   :fem2-ratio 0.48510638}
  {:score 86,
   :fruit-move-ratio 0.24157304,
   :wall-move-ratio 0.31789848,
   :fem2-ratio 0.4461153}
  {:score 84,
   :fruit-move-ratio 0.28282827,
   :wall-move-ratio 0.30342814,
   :fem2-ratio 0.495}
  {:score 85,
   :fruit-move-ratio 0.265625,
   :wall-move-ratio 0.28175896,
   :fem2-ratio 0.47407407}
  {:score 100,
   :fruit-move-ratio 0.3003003,
   :wall-move-ratio 0.3113924,
   :fem2-ratio 0.48542273}
  {:score 0,
   :fruit-move-ratio nil,
   :wall-move-ratio 1.0,
   :fem2-ratio nil}
  {:score 75,
   :fruit-move-ratio 0.21802326,
   :wall-move-ratio 0.27281022,
   :fem2-ratio 0.50737464}
  {:score 94,
   :fruit-move-ratio 0.2797619,
   :wall-move-ratio 0.30039304,
   :fem2-ratio 0.42639595}
  {:score 86,
   :fruit-move-ratio 0.24855492,
   :wall-move-ratio 0.3276481,
   :fem2-ratio 0.46505377}
  {:score 89,
   :fruit-move-ratio 0.28617364,
   :wall-move-ratio 0.30284554,
   :fem2-ratio 0.43802816}
  {:score 1,
   :fruit-move-ratio 0.5,
   :wall-move-ratio 0.39825273,
   :fem2-ratio 0.002030457}
  {:score 92,
   :fruit-move-ratio 0.2682216,
   :wall-move-ratio 0.29151624,
   :fem2-ratio 0.40639812}
  {:score 106,
   :fruit-move-ratio 0.3019943,
   :wall-move-ratio 0.31443638,
   :fem2-ratio 0.45173746}
  {:score 91,
   :fruit-move-ratio 0.25207755,
   :wall-move-ratio 0.3185956,
   :fem2-ratio 0.5020862}
  {:score 74,
   :fruit-move-ratio 0.30081302,
   :wall-move-ratio 0.27210885,
   :fem2-ratio 0.47490346}
  {:score 88,
   :fruit-move-ratio 0.252149,
   :wall-move-ratio 0.27440906,
   :fem2-ratio 0.48271093}
  {:score 83,
   :fruit-move-ratio 0.22739726,
   :wall-move-ratio 0.26444313,
   :fem2-ratio 0.46854943}
  {:score 93,
   :fruit-move-ratio 0.2251816,
   :wall-move-ratio 0.28966424,
   :fem2-ratio 0.45384616}
  {:score 97,
   :fruit-move-ratio 0.23373494,
   :wall-move-ratio 0.28248587,
   :fem2-ratio 0.5503979}
  {:score 89,
   :fruit-move-ratio 0.22474748,
   :wall-move-ratio 0.33641264,
   :fem2-ratio 0.50510204}
  {:score 82,
   :fruit-move-ratio 0.2554517,
   :wall-move-ratio 0.29543245,
   :fem2-ratio 0.4748521}
  {:score 91,
   :fruit-move-ratio 0.23514211,
   :wall-move-ratio 0.329806,
   :fem2-ratio 0.48254365}
  {:score 94,
   :fruit-move-ratio 0.2839879,
   :wall-move-ratio 0.31523642,
   :fem2-ratio 0.42820182}
  {:score 93,
   :fruit-move-ratio 0.24734043,
   :wall-move-ratio 0.30440173,
   :fem2-ratio 0.43568945}
  {:score 81,
   :fruit-move-ratio 0.27090302,
   :wall-move-ratio 0.28208092,
   :fem2-ratio 0.45718655}
  {:score 90,
   :fruit-move-ratio 0.2639296,
   :wall-move-ratio 0.26702034,
   :fem2-ratio 0.5295031}
  {:score 88,
   :fruit-move-ratio 0.23529412,
   :wall-move-ratio 0.3131257,
   :fem2-ratio 0.4728192}
  {:score 92,
   :fruit-move-ratio 0.24797843,
   :wall-move-ratio 0.2653277,
   :fem2-ratio 0.47201017}
  {:score 83,
   :fruit-move-ratio 0.23646724,
   :wall-move-ratio 0.3382353,
   :fem2-ratio 0.44486693}
  {:score 91,
   :fruit-move-ratio 0.24863388,
   :wall-move-ratio 0.31459796,
   :fem2-ratio 0.47225806}
  {:score 80,
   :fruit-move-ratio 0.24024025,
   :wall-move-ratio 0.31015718,
   :fem2-ratio 0.37883958}
  {:score 71,
   :fruit-move-ratio 0.22257054,
   :wall-move-ratio 0.30484036,
   :fem2-ratio 0.49228394}
  {:score 83,
   :fruit-move-ratio 0.21447028,
   :wall-move-ratio 0.2864222,
   :fem2-ratio 0.5828313}
  {:score 94,
   :fruit-move-ratio 0.25066668,
   :wall-move-ratio 0.25953677,
   :fem2-ratio 0.48076922}
  {:score 82,
   :fruit-move-ratio 0.22714682,
   :wall-move-ratio 0.3069016,
   :fem2-ratio 0.51278406}
  {:score 88,
   :fruit-move-ratio 0.26347306,
   :wall-move-ratio 0.30633804,
   :fem2-ratio 0.4904552}
  {:score 70,
   :fruit-move-ratio 0.25830257,
   :wall-move-ratio 0.26847458,
   :fem2-ratio 0.38714287}
  {:score 99,
   :fruit-move-ratio 0.2704918,
   :wall-move-ratio 0.27936748,
   :fem2-ratio 0.459799}
  {:score 78,
   :fruit-move-ratio 0.24451411,
   :wall-move-ratio 0.2906372,
   :fem2-ratio 0.45056498}
  {:score 92,
   :fruit-move-ratio 0.27380952,
   :wall-move-ratio 0.3061056,
   :fem2-ratio 0.53588516}
  {:score 84,
   :fruit-move-ratio 0.25688073,
   :wall-move-ratio 0.3084577,
   :fem2-ratio 0.46647647}
  {:score 75,
   :fruit-move-ratio 0.24115756,
   :wall-move-ratio 0.33507308,
   :fem2-ratio 0.4936508}
  {:score 102,
   :fruit-move-ratio 0.24285714,
   :wall-move-ratio 0.30860928,
   :fem2-ratio 0.45454547}
  {:score 83,
   :fruit-move-ratio 0.2804054,
   :wall-move-ratio 0.31403688,
   :fem2-ratio 0.4471299}
  {:score 71,
   :fruit-move-ratio 0.22468354,
   :wall-move-ratio 0.28328007,
   :fem2-ratio 0.4566474}
  {:score 85,
   :fruit-move-ratio 0.23809524,
   :wall-move-ratio 0.2839378,
   :fem2-ratio 0.5014045}
  {:score 76,
   :fruit-move-ratio 0.25589225,
   :wall-move-ratio 0.29990068,
   :fem2-ratio 0.47596154}
  {:score 100,
   :fruit-move-ratio 0.25062656,
   :wall-move-ratio 0.28424436,
   :fem2-ratio 0.5108835}
  {:score 96,
   :fruit-move-ratio 0.26592797,
   :wall-move-ratio 0.31906977,
   :fem2-ratio 0.44240198}
  {:score 97,
   :fruit-move-ratio 0.21365638,
   :wall-move-ratio 0.26639345,
   :fem2-ratio 0.48504272}
  {:score 80,
   :fruit-move-ratio 0.2359882,
   :wall-move-ratio 0.34700152,
   :fem2-ratio 0.45625842}
  {:score 0,
   :fruit-move-ratio nil,
   :wall-move-ratio 0.3974,
   :fem2-ratio nil}
  {:score 93,
   :fruit-move-ratio 0.21678321,
   :wall-move-ratio 0.2524851,
   :fem2-ratio 0.45253164}
  {:score 77,
   :fruit-move-ratio 0.240625,
   :wall-move-ratio 0.28585857,
   :fem2-ratio 0.45007032}
  {:score 93,
   :fruit-move-ratio 0.23785166,
   :wall-move-ratio 0.3396072,
   :fem2-ratio 0.3997955}
  {:score 88,
   :fruit-move-ratio 0.26506025,
   :wall-move-ratio 0.29887053,
   :fem2-ratio 0.4715909}
  {:score 95,
   :fruit-move-ratio 0.23631841,
   :wall-move-ratio 0.3044316,
   :fem2-ratio 0.55833334}
  {:score 94,
   :fruit-move-ratio 0.2874618,
   :wall-move-ratio 0.287,
   :fem2-ratio 0.50385207}
  {:score 87,
   :fruit-move-ratio 0.24099723,
   :wall-move-ratio 0.2936109,
   :fem2-ratio 0.51278406}
  {:score 92,
   :fruit-move-ratio 0.30163935,
   :wall-move-ratio 0.2960265,
   :fem2-ratio 0.513468}
  {:score 91,
   :fruit-move-ratio 0.23393317,
   :wall-move-ratio 0.2812803,
   :fem2-ratio 0.4491917}
  {:score 90,
   :fruit-move-ratio 0.234375,
   :wall-move-ratio 0.29848868,
   :fem2-ratio 0.44807467}
  {:score 87,
   :fruit-move-ratio 0.2521739,
   :wall-move-ratio 0.27969348,
   :fem2-ratio 0.51186943}
  {:score 73,
   :fruit-move-ratio 0.25704226,
   :wall-move-ratio 0.30857527,
   :fem2-ratio 0.39609483}
  {:score 90,
   :fruit-move-ratio 0.27108434,
   :wall-move-ratio 0.3440934,
   :fem2-ratio 0.45231608}
  {:score 92,
   :fruit-move-ratio 0.21345708,
   :wall-move-ratio 0.29237667,
   :fem2-ratio 0.4085308}
  {:score 89,
   :fruit-move-ratio 0.23544973,
   :wall-move-ratio 0.33147633,
   :fem2-ratio 0.4064516}
  {:score 88,
   :fruit-move-ratio 0.23280424,
   :wall-move-ratio 0.32522523,
   :fem2-ratio 0.47667086}
  {:score 81,
   :fruit-move-ratio 0.20663266,
   :wall-move-ratio 0.3682243,
   :fem2-ratio 0.5}
  {:score 91,
   :fruit-move-ratio 0.24396783,
   :wall-move-ratio 0.34461537,
   :fem2-ratio 0.3968085}
  {:score 83,
   :fruit-move-ratio 0.25538462,
   :wall-move-ratio 0.2937743,
   :fem2-ratio 0.4676259}
  {:score 105,
   :fruit-move-ratio 0.2685422,
   :wall-move-ratio 0.30720508,
   :fem2-ratio 0.50128204}
  {:score 78,
   :fruit-move-ratio 0.2524272,
   :wall-move-ratio 0.31364277,
   :fem2-ratio 0.4537445}
  {:score 81,
   :fruit-move-ratio 0.2555205,
   :wall-move-ratio 0.32868353,
   :fem2-ratio 0.47885197}
  {:score 90,
   :fruit-move-ratio 0.2387268,
   :wall-move-ratio 0.26833978,
   :fem2-ratio 0.46658415}
  {:score 92,
   :fruit-move-ratio 0.2506812,
   :wall-move-ratio 0.3168579,
   :fem2-ratio 0.4705128}
  {:score 82,
   :fruit-move-ratio 0.25076452,
   :wall-move-ratio 0.28985506,
   :fem2-ratio 0.49321267}
  {:score 87,
   :fruit-move-ratio 0.29591838,
   :wall-move-ratio 0.29263437,
   :fem2-ratio 0.5414365}
  {:score 87,
   :fruit-move-ratio 0.25739646,
   :wall-move-ratio 0.30867144,
   :fem2-ratio 0.4383917}
  {:score 90,
   :fruit-move-ratio 0.29220778,
   :wall-move-ratio 0.29363057,
   :fem2-ratio 0.42956764}
  {:score 88,
   :fruit-move-ratio 0.295302,
   :wall-move-ratio 0.28439596,
   :fem2-ratio 0.4745223}
  {:score 92,
   :fruit-move-ratio 0.26062322,
   :wall-move-ratio 0.26818183,
   :fem2-ratio 0.50070924}
  {:score 102,
   :fruit-move-ratio 0.26493508,
   :wall-move-ratio 0.28348625,
   :fem2-ratio 0.5072464}
  {:score 91,
   :fruit-move-ratio 0.27083334,
   :wall-move-ratio 0.24951077,
   :fem2-ratio 0.44919786}
  {:score 94,
   :fruit-move-ratio 0.2460733,
   :wall-move-ratio 0.31462333,
   :fem2-ratio 0.48477158}
  {:score 95,
   :fruit-move-ratio 0.25885558,
   :wall-move-ratio 0.28049865,
   :fem2-ratio 0.4317647}
  {:score 92,
   :fruit-move-ratio 0.2920635,
   :wall-move-ratio 0.27586207,
   :fem2-ratio 0.4585153}
  {:score 97,
   :fruit-move-ratio 0.26944444,
   :wall-move-ratio 0.30204082,
   :fem2-ratio 0.48913044}
  {:score 67,
   :fruit-move-ratio 0.31455398,
   :wall-move-ratio 0.37179488,
   :fem2-ratio 0.37172773}
  {:score 84,
   :fruit-move-ratio 0.25531915,
   :wall-move-ratio 0.27995867,
   :fem2-ratio 0.40717822}
  {:score 82,
   :fruit-move-ratio 0.19025522,
   :wall-move-ratio 0.27501208,
   :fem2-ratio 0.48866212}
  {:score 86,
   :fruit-move-ratio 0.27388534,
   :wall-move-ratio 0.2761831,
   :fem2-ratio 0.5}
  {:score 91,
   :fruit-move-ratio 0.23273657,
   :wall-move-ratio 0.28840125,
   :fem2-ratio 0.61574805}
  {:score 97,
   :fruit-move-ratio 0.23205742,
   :wall-move-ratio 0.24310118,
   :fem2-ratio 0.5718194}
  {:score 80,
   :fruit-move-ratio 0.24844721,
   :wall-move-ratio 0.3101695,
   :fem2-ratio 0.48861912}
  {:score 80,
   :fruit-move-ratio 0.25641027,
   :wall-move-ratio 0.3063864,
   :fem2-ratio 0.5531915}
  {:score 93,
   :fruit-move-ratio 0.253406,
   :wall-move-ratio 0.309175,
   :fem2-ratio 0.42773893}
  {:score 83,
   :fruit-move-ratio 0.29856116,
   :wall-move-ratio 0.27612904,
   :fem2-ratio 0.43917853}
  {:score 74,
   :fruit-move-ratio 0.27306274,
   :wall-move-ratio 0.3391685,
   :fem2-ratio 0.3904899}
  {:score 94,
   :fruit-move-ratio 0.24671917,
   :wall-move-ratio 0.36602315,
   :fem2-ratio 0.4903475}
  {:score 90,
   :fruit-move-ratio 0.2542373,
   :wall-move-ratio 0.2885789,
   :fem2-ratio 0.45914397}
  {:score 90,
   :fruit-move-ratio 0.22113022,
   :wall-move-ratio 0.2713797,
   :fem2-ratio 0.5348226}
  {:score 105,
   :fruit-move-ratio 0.25735295,
   :wall-move-ratio 0.32227784,
   :fem2-ratio 0.5558583}
  {:score 75,
   :fruit-move-ratio 0.26408452,
   :wall-move-ratio 0.31048387,
   :fem2-ratio 0.4472441}
  {:score 93,
   :fruit-move-ratio 0.26420453,
   :wall-move-ratio 0.29686412,
   :fem2-ratio 0.45654994}
  {:score 86,
   :fruit-move-ratio 0.23306233,
   :wall-move-ratio 0.27055067,
   :fem2-ratio 0.5146443}
  {:score 79,
   :fruit-move-ratio 0.30739298,
   :wall-move-ratio 0.28151536,
   :fem2-ratio 0.4254967}
  {:score 72,
   :fruit-move-ratio 0.24161074,
   :wall-move-ratio 0.33090466,
   :fem2-ratio 0.43823528}
  {:score 94,
   :fruit-move-ratio 0.25474253,
   :wall-move-ratio 0.29603255,
   :fem2-ratio 0.5103735}
  {:score 82,
   :fruit-move-ratio 0.2152231,
   :wall-move-ratio 0.28714284,
   :fem2-ratio 0.5953125}
  {:score 84,
   :fruit-move-ratio 0.24561404,
   :wall-move-ratio 0.30321696,
   :fem2-ratio 0.51197606}
  {:score 67,
   :fruit-move-ratio 0.2410072,
   :wall-move-ratio 0.28224918,
   :fem2-ratio 0.42442748}
  {:score 96,
   :fruit-move-ratio 0.24870466,
   :wall-move-ratio 0.28468728,
   :fem2-ratio 0.4948718}
  {:score 73,
   :fruit-move-ratio 0.23248407,
   :wall-move-ratio 0.29222798,
   :fem2-ratio 0.45973647}
  {:score 0,
   :fruit-move-ratio nil,
   :wall-move-ratio 0.7304,
   :fem2-ratio nil}
  {:score 89,
   :fruit-move-ratio 0.24517906,
   :wall-move-ratio 0.28106755,
   :fem2-ratio 0.5020747}
  {:score 93,
   :fruit-move-ratio 0.27034885,
   :wall-move-ratio 0.28789324,
   :fem2-ratio 0.51420027}
  {:score 90,
   :fruit-move-ratio 0.2857143,
   :wall-move-ratio 0.25416666,
   :fem2-ratio 0.47085202}
  {:score 92,
   :fruit-move-ratio 0.22772278,
   :wall-move-ratio 0.26818183,
   :fem2-ratio 0.4686775}
  {:score 91,
   :fruit-move-ratio 0.26530612,
   :wall-move-ratio 0.28282827,
   :fem2-ratio 0.48652482}
  {:score 81,
   :fruit-move-ratio 0.24695122,
   :wall-move-ratio 0.30875576,
   :fem2-ratio 0.4536653}
  {:score 83,
   :fruit-move-ratio 0.24340177,
   :wall-move-ratio 0.3469751,
   :fem2-ratio 0.46018893}
  {:score 85,
   :fruit-move-ratio 0.24853802,
   :wall-move-ratio 0.2884972,
   :fem2-ratio 0.48441926}
  {:score 102,
   :fruit-move-ratio 0.2973761,
   :wall-move-ratio 0.3105346,
   :fem2-ratio 0.42982456}
  {:score 83,
   :fruit-move-ratio 0.23646724,
   :wall-move-ratio 0.3024105,
   :fem2-ratio 0.42136854}
  {:score 67,
   :fruit-move-ratio 0.21753247,
   :wall-move-ratio 0.34210527,
   :fem2-ratio 0.503268}
  {:score 90,
   :fruit-move-ratio 0.2670623,
   :wall-move-ratio 0.30183107,
   :fem2-ratio 0.49558824}
  {:score 99,
   :fruit-move-ratio 0.27731094,
   :wall-move-ratio 0.25427136,
   :fem2-ratio 0.6020236}
  {:score 87,
   :fruit-move-ratio 0.26047903,
   :wall-move-ratio 0.28937382,
   :fem2-ratio 0.4254777}
  {:score 105,
   :fruit-move-ratio 0.24590164,
   :wall-move-ratio 0.32264397,
   :fem2-ratio 0.5693333}
  {:score 81,
   :fruit-move-ratio 0.24923077,
   :wall-move-ratio 0.30050933,
   :fem2-ratio 0.43978348}
  {:score 87,
   :fruit-move-ratio 0.21375921,
   :wall-move-ratio 0.30773956,
   :fem2-ratio 0.48337293}
  {:score 96,
   :fruit-move-ratio 0.27042255,
   :wall-move-ratio 0.32370955,
   :fem2-ratio 0.505698}
  {:score 88,
   :fruit-move-ratio 0.22739018,
   :wall-move-ratio 0.34226647,
   :fem2-ratio 0.48074535}
  {:score 98,
   :fruit-move-ratio 0.2585752,
   :wall-move-ratio 0.30247405,
   :fem2-ratio 0.5476879}
  {:score 83,
   :fruit-move-ratio 0.25304878,
   :wall-move-ratio 0.3546448,
   :fem2-ratio 0.39281437}
  {:score 93,
   :fruit-move-ratio 0.25977653,
   :wall-move-ratio 0.28660437,
   :fem2-ratio 0.5143678}
  {:score 98,
   :fruit-move-ratio 0.28739002,
   :wall-move-ratio 0.2949538,
   :fem2-ratio 0.46905088}
  {:score 101,
   :fruit-move-ratio 0.27371272,
   :wall-move-ratio 0.29291204,
   :fem2-ratio 0.4664981}
  {:score 99,
   :fruit-move-ratio 0.26756757,
   :wall-move-ratio 0.30910242,
   :fem2-ratio 0.544919}
  {:score 98,
   :fruit-move-ratio 0.2784091,
   :wall-move-ratio 0.31282723,
   :fem2-ratio 0.47956404}
  {:score 90,
   :fruit-move-ratio 0.24725275,
   :wall-move-ratio 0.28340366,
   :fem2-ratio 0.5069638}
  {:score 91,
   :fruit-move-ratio 0.25277779,
   :wall-move-ratio 0.28338137,
   :fem2-ratio 0.5863192}
  {:score 78,
   :fruit-move-ratio 0.24074075,
   :wall-move-ratio 0.26039934,
   :fem2-ratio 0.4764706}
  {:score 93,
   :fruit-move-ratio 0.25409836,
   :wall-move-ratio 0.2652646,
   :fem2-ratio 0.50482756}
  {:score 97,
   :fruit-move-ratio 0.27019498,
   :wall-move-ratio 0.2720422,
   :fem2-ratio 0.45790815}
  {:score 91,
   :fruit-move-ratio 0.29354838,
   :wall-move-ratio 0.27113906,
   :fem2-ratio 0.44604316}
  {:score 93,
   :fruit-move-ratio 0.28615385,
   :wall-move-ratio 0.291939,
   :fem2-ratio 0.49846625}
  {:score 98,
   :fruit-move-ratio 0.23844282,
   :wall-move-ratio 0.30323115,
   :fem2-ratio 0.4707904}
  {:score 82,
   :fruit-move-ratio 0.23428571,
   :wall-move-ratio 0.31886625,
   :fem2-ratio 0.47425476}
  {:score 85,
   :fruit-move-ratio 0.25073746,
   :wall-move-ratio 0.28445747,
   :fem2-ratio 0.44198173}
  {:score 89,
   :fruit-move-ratio 0.27384615,
   :wall-move-ratio 0.30101696,
   :fem2-ratio 0.4259502}
  {:score 88,
   :fruit-move-ratio 0.24512535,
   :wall-move-ratio 0.28277484,
   :fem2-ratio 0.4891008}
  {:score 97,
   :fruit-move-ratio 0.27094972,
   :wall-move-ratio 0.29490617,
   :fem2-ratio 0.46074647}
  {:score 92,
   :fruit-move-ratio 0.23173803,
   :wall-move-ratio 0.27944404,
   :fem2-ratio 0.4310532}
  {:score 91,
   :fruit-move-ratio 0.2879747,
   :wall-move-ratio 0.3350864,
   :fem2-ratio 0.45467627}
  {:score 95,
   :fruit-move-ratio 0.2540107,
   :wall-move-ratio 0.29777366,
   :fem2-ratio 0.5116279}
  {:score 97,
   :fruit-move-ratio 0.25593668,
   :wall-move-ratio 0.29831287,
   :fem2-ratio 0.5323034}
  {:score 84,
   :fruit-move-ratio 0.28965518,
   :wall-move-ratio 0.2821748,
   :fem2-ratio 0.51878357}
  {:score 92,
   :fruit-move-ratio 0.26062322,
   :wall-move-ratio 0.33859396,
   :fem2-ratio 0.5071839}
  {:score 88,
   :fruit-move-ratio 0.24581006,
   :wall-move-ratio 0.28149748,
   :fem2-ratio 0.53512704}
  {:score 98,
   :fruit-move-ratio 0.28080228,
   :wall-move-ratio 0.31037152,
   :fem2-ratio 0.50071734}
  {:score 94,
   :fruit-move-ratio 0.25268817,
   :wall-move-ratio 0.29262295,
   :fem2-ratio 0.5027027}
  {:score 86,
   :fruit-move-ratio 0.292517,
   :wall-move-ratio 0.30354705,
   :fem2-ratio 0.4966216}
  {:score 88,
   :fruit-move-ratio 0.275,
   :wall-move-ratio 0.3079292,
   :fem2-ratio 0.4610951}
  {:score 83,
   :fruit-move-ratio 0.26349208,
   :wall-move-ratio 0.30663964,
   :fem2-ratio 0.4297408}
  {:score 88,
   :fruit-move-ratio 0.21411192,
   :wall-move-ratio 0.32996324,
   :fem2-ratio 0.48754448}
  {:score 82,
   :fruit-move-ratio 0.25867507,
   :wall-move-ratio 0.29460013,
   :fem2-ratio 0.5188216}
  {:score 82,
   :fruit-move-ratio 0.27062705,
   :wall-move-ratio 0.31628788,
   :fem2-ratio 0.48713827}
  {:score 95,
   :fruit-move-ratio 0.23809524,
   :wall-move-ratio 0.30645162,
   :fem2-ratio 0.46073902}
  {:score 87,
   :fruit-move-ratio 0.25663716,
   :wall-move-ratio 0.26438457,
   :fem2-ratio 0.45687333}
  {:score 98,
   :fruit-move-ratio 0.27071825,
   :wall-move-ratio 0.2936345,
   :fem2-ratio 0.51420456}
  {:score 86,
   :fruit-move-ratio 0.28666666,
   :wall-move-ratio 0.30398205,
   :fem2-ratio 0.42492917}
  {:score 81,
   :fruit-move-ratio 0.28723404,
   :wall-move-ratio 0.32310268,
   :fem2-ratio 0.50357145}
  {:score 95,
   :fruit-move-ratio 0.26760563,
   :wall-move-ratio 0.2923077,
   :fem2-ratio 0.44993663}
  {:score 100,
   :fruit-move-ratio 0.22988506,
   :wall-move-ratio 0.30551904,
   :fem2-ratio 0.5792277}
  {:score 83,
   :fruit-move-ratio 0.26860842,
   :wall-move-ratio 0.27858293,
   :fem2-ratio 0.4262069}
  {:score 94,
   :fruit-move-ratio 0.21658987,
   :wall-move-ratio 0.28096947,
   :fem2-ratio 0.50406504}
  {:score 92,
   :fruit-move-ratio 0.27963525,
   :wall-move-ratio 0.25449103,
   :fem2-ratio 0.48311308}
  {:score 86,
   :fruit-move-ratio 0.27741936,
   :wall-move-ratio 0.3086863,
   :fem2-ratio 0.49441788}
  {:score 90,
   :fruit-move-ratio 0.2387268,
   :wall-move-ratio 0.3093728,
   :fem2-ratio 0.44668245}
